-0.190000 0.595000 0.038000
-0.190000 0.630000 0.041000
-0.190000 0.665000 0.027000
-0.190000 0.700000 0.023000
-0.190000 0.735000 0.006000
-0.155000 0.210000 0.001000
-0.155000 0.245000 0.001000
-0.155000 0.280000 0.003000
-0.155000 0.315000 0.001000
-0.155000 0.350000 0.008000
-0.470000 0.245000 0.000000
-0.155000 0.385000 0.015000
-0.155000 0.420000 0.027000
-0.155000 0.455000 0.056000
-0.155000 0.490000 0.094000
-0.155000 0.525000 0.133000
-0.155000 0.560000 0.160000
-0.155000 0.595000 0.175000
-0.155000 0.630000 0.178000
-0.155000 0.665000 0.124000
-0.155000 0.700000 0.086000
-0.470000 0.280000 0.000000
-0.155000 0.735000 0.063000
-0.155000 0.770000 0.029000
-0.120000 0.210000 0.000000
-0.120000 0.245000 0.001000
-0.120000 0.280000 0.001000
-0.120000 0.315000 0.007000
-0.120000 0.350000 0.021000
-0.120000 0.385000 0.042000
-0.120000 0.420000 0.084000
-0.120000 0.455000 0.142000
-0.470000 0.315000 0.000000
-0.120000 0.490000 0.231000
-0.120000 0.525000 0.323000
-0.120000 0.560000 0.393000
-0.120000 0.595000 0.431000
-0.120000 0.630000 0.409000
-0.120000 0.665000 0.363000
-0.120000 0.700000 0.283000
-0.120000 0.735000 0.179000
-0.120000 0.770000 0.098000
-0.120000 0.805000 0.042000
-0.470000 0.350000 0.000000
-0.120000 0.840000 0.020000
-0.085000 0.210000 0.001000
-0.085000 0.245000 0.001000
-0.085000 0.280000 0.003000
-0.085000 0.315000 0.013000
-0.085000 0.350000 0.043000
-0.085000 0.385000 0.071000
-0.085000 0.420000 0.142000
-0.085000 0.455000 0.240000
-0.085000 0.490000 0.398000
-0.435000 0.210000 0.000000
-0.085000 0.525000 0.533000
-0.085000 0.560000 0.699000
-0.085000 0.595000 0.806000
-0.085000 0.630000 0.796000
-0.085000 0.665000 0.710000
-0.085000 0.700000 0.536000
-0.085000 0.735000 0.358000
-0.085000 0.770000 0.213000
-0.085000 0.805000 0.095000
-0.085000 0.840000 0.042000
-0.435000 0.245000 0.000000
-0.085000 0.875000 0.011000
-0.050000 0.210000 0.000000
-0.050000 0.245000 0.003000
-0.050000 0.280000 0.004000
-0.050000 0.315000 0.017000
-0.050000 0.350000 0.037000
-0.050000 0.385000 0.094000
-0.050000 0.420000 0.183000
-0.050000 0.455000 0.320000
-0.050000 0.490000 0.485000
-0.435000 0.280000 0.000000
-0.050000 0.525000 0.672000
-0.050000 0.560000 0.895000
-0.050000 0.595000 0.989000
-0.050000 0.630000 0.983000
-0.050000 0.665000 0.871000
-0.050000 0.700000 0.680000
-0.050000 0.735000 0.449000
-0.050000 0.770000 0.252000
-0.050000 0.805000 0.135000
-0.050000 0.840000 0.047000
-0.435000 0.315000 0.000000
-0.050000 0.875000 0.019000
-0.050000 0.910000 0.000000
-0.015000 0.210000 0.001000
-0.015000 0.245000 0.002000
-0.015000 0.280000 0.005000
-0.015000 0.315000 0.015000
-0.015000 0.350000 0.047000
-0.015000 0.385000 0.079000
-0.015000 0.420000 0.162000
-0.015000 0.455000 0.282000
-0.435000 0.350000 0.000000
-0.015000 0.490000 0.433000
-0.015000 0.525000 0.598000
-0.015000 0.560000 0.745000
-0.015000 0.595000 0.832000
-0.015000 0.630000 0.828000
-0.015000 0.665000 0.718000
-0.015000 0.700000 0.552000
-0.015000 0.735000 0.324000
-0.015000 0.770000 0.202000
-0.015000 0.805000 0.092000
-0.435000 0.385000 0.000000
-0.575000 0.210000 0.000000
-0.015000 0.840000 0.041000
-0.015000 0.875000 0.017000
-0.015000 0.910000 0.003000
-0.015000 0.945000 0.000000
0.020000 0.210000 0.000000
0.020000 0.245000 0.002000
0.020000 0.280000 0.004000
0.020000 0.315000 0.015000
0.020000 0.350000 0.036000
0.020000 0.385000 0.053000
-0.435000 0.420000 0.000000
0.020000 0.420000 0.123000
0.020000 0.455000 0.182000
0.020000 0.490000 0.271000
0.020000 0.525000 0.379000
0.020000 0.560000 0.461000
0.020000 0.595000 0.472000
0.020000 0.630000 0.445000
0.020000 0.665000 0.355000
0.020000 0.700000 0.256000
0.020000 0.735000 0.170000
-0.400000 0.210000 0.000000
0.020000 0.770000 0.100000
0.020000 0.805000 0.040000
0.020000 0.840000 0.017000
0.020000 0.875000 0.005000
0.020000 0.910000 0.000000
0.020000 0.945000 0.000000
0.055000 0.210000 0.001000
0.055000 0.245000 0.000000
0.055000 0.280000 0.001000
0.055000 0.315000 0.004000
-0.400000 0.245000 0.000000
0.055000 0.350000 0.016000
0.055000 0.385000 0.026000
0.055000 0.420000 0.052000
0.055000 0.455000 0.082000
0.055000 0.490000 0.142000
0.055000 0.525000 0.185000
0.055000 0.560000 0.165000
0.055000 0.595000 0.177000
0.055000 0.630000 0.174000
0.055000 0.665000 0.119000
-0.400000 0.280000 0.000000
0.055000 0.700000 0.092000
0.055000 0.735000 0.056000
0.055000 0.770000 0.028000
0.055000 0.805000 0.013000
0.055000 0.840000 0.004000
0.055000 0.875000 0.000000
0.055000 0.910000 0.000000
0.090000 0.210000 0.000000
0.090000 0.245000 0.001000
0.090000 0.280000 0.000000
-0.400000 0.315000 0.000000
0.090000 0.315000 0.004000
0.090000 0.350000 0.005000
0.090000 0.385000 0.014000
0.090000 0.420000 0.021000
0.090000 0.455000 0.032000
0.090000 0.490000 0.039000
0.090000 0.525000 0.051000
0.090000 0.560000 0.050000
0.090000 0.595000 0.041000
0.090000 0.630000 0.034000
-0.400000 0.350000 0.000000
0.090000 0.665000 0.026000
0.090000 0.700000 0.015000
0.090000 0.735000 0.010000
0.090000 0.770000 0.004000
0.090000 0.805000 0.001000
0.090000 0.840000 0.000000
0.090000 0.875000 0.000000
0.125000 0.210000 0.000000
0.125000 0.245000 0.000000
0.125000 0.280000 0.001000
-0.400000 0.385000 0.000000
0.125000 0.315000 0.000000
0.125000 0.350000 0.006000
0.125000 0.385000 0.005000
0.125000 0.420000 0.009000
0.125000 0.455000 0.006000
0.125000 0.490000 0.012000
0.125000 0.525000 0.012000
0.125000 0.560000 0.015000
0.125000 0.595000 0.013000
0.125000 0.630000 0.005000
-0.400000 0.420000 0.000000
0.125000 0.665000 0.006000
0.125000 0.700000 0.001000
0.125000 0.735000 0.001000
0.125000 0.770000 0.000000
0.125000 0.805000 0.000000
0.160000 0.210000 0.000000
0.160000 0.245000 0.000000
0.160000 0.280000 0.000000
0.160000 0.315000 0.000000
0.160000 0.350000 0.000000
-0.400000 0.455000 0.000000
0.160000 0.385000 0.000000
0.160000 0.420000 0.001000
0.160000 0.455000 0.002000
0.160000 0.490000 0.000000
0.160000 0.525000 0.002000
0.160000 0.560000 0.001000
0.160000 0.595000 0.001000
0.160000 0.630000 0.000000
0.160000 0.665000 0.000000
0.160000 0.700000 0.000000
-0.365000 0.210000 0.000000
-0.540000 0.210000 0.000000
0.160000 0.735000 0.000000
0.160000 0.770000 0.000000
0.195000 0.210000 0.000000
0.195000 0.245000 0.000000
0.195000 0.280000 0.000000
0.195000 0.315000 0.000000
0.195000 0.350000 0.000000
0.195000 0.385000 0.000000
0.195000 0.420000 0.000000
0.195000 0.455000 0.000000
-0.365000 0.245000 0.000000
0.195000 0.490000 0.000000
0.195000 0.525000 0.001000
0.195000 0.560000 0.000000
0.195000 0.595000 0.000000
0.195000 0.630000 0.000000
0.195000 0.665000 0.000000
0.195000 0.700000 0.000000
0.195000 0.735000 0.000000
0.230000 0.210000 0.000000
0.230000 0.245000 0.000000
-0.365000 0.280000 0.000000
0.230000 0.280000 0.000000
0.230000 0.315000 0.000000
0.230000 0.350000 0.000000
0.230000 0.385000 0.000000
0.230000 0.420000 0.000000
0.230000 0.455000 0.000000
0.230000 0.490000 0.000000
0.230000 0.525000 0.000000
0.230000 0.560000 0.000000
0.230000 0.595000 0.000000
-0.365000 0.315000 0.000000
0.230000 0.630000 0.000000
0.230000 0.665000 0.000000
0.265000 0.210000 0.000000
0.265000 0.245000 0.000000
0.265000 0.280000 0.000000
0.265000 0.315000 0.000000
0.265000 0.350000 0.000000
0.265000 0.385000 0.000000
0.265000 0.420000 0.000000
0.265000 0.455000 0.000000
-0.365000 0.350000 0.000000
0.265000 0.490000 0.000000
0.265000 0.525000 0.000000
0.265000 0.560000 0.000000
0.265000 0.595000 0.000000
0.265000 0.630000 0.000000
0.300000 0.210000 0.000000
0.300000 0.245000 0.000000
0.300000 0.280000 0.000000
0.300000 0.315000 0.000000
0.300000 0.350000 0.000000
-0.365000 0.385000 0.000000
0.300000 0.385000 0.000000
0.300000 0.420000 0.000000
0.300000 0.455000 0.000000
0.300000 0.490000 0.000000
0.300000 0.525000 0.000000
0.300000 0.560000 0.000000
0.300000 0.595000 0.000000
0.335000 0.210000 0.000000
0.335000 0.245000 0.000000
0.335000 0.280000 0.000000
-0.365000 0.420000 0.000000
0.335000 0.315000 0.000000
0.335000 0.350000 0.000000
0.335000 0.385000 0.000000
0.335000 0.420000 0.000000
0.335000 0.455000 0.000000
0.335000 0.490000 0.000000
0.335000 0.525000 0.000000
0.370000 0.210000 0.000000
0.370000 0.245000 0.000000
0.370000 0.280000 0.000000
-0.365000 0.455000 0.000000
0.370000 0.315000 0.000000
0.370000 0.350000 0.000000
0.370000 0.385000 0.000000
0.370000 0.420000 0.000000
0.370000 0.455000 0.000000
0.370000 0.490000 0.000000
0.405000 0.210000 0.000000
0.405000 0.245000 0.000000
0.405000 0.280000 0.000000
0.405000 0.315000 0.000000
-0.365000 0.490000 0.000000
0.405000 0.350000 0.000000
0.405000 0.385000 0.000000
0.405000 0.420000 0.000000
0.405000 0.455000 0.000000
0.440000 0.210000 0.000000
0.440000 0.245000 0.000000
0.440000 0.280000 0.000000
0.440000 0.315000 0.000000
0.440000 0.350000 0.000000
0.440000 0.385000 0.000000
-0.330000 0.210000 0.000000
0.475000 0.210000 0.000000
0.475000 0.245000 0.000000
0.475000 0.280000 0.000000
0.475000 0.315000 0.000000
0.475000 0.350000 0.000000
0.510000 0.210000 0.000000
0.510000 0.245000 0.000000
0.510000 0.280000 0.000000
0.510000 0.315000 0.000000
0.545000 0.210000 0.000000
-0.330000 0.245000 0.000000
-0.540000 0.245000 0.000000
0.545000 0.245000 0.000000
0.580000 0.210000 0.000000
-0.330000 0.280000 0.000000
-0.330000 0.315000 0.000000
-0.330000 0.350000 0.000000
-0.330000 0.385000 0.000000
-0.330000 0.420000 0.000000
-0.330000 0.455000 0.000000
-0.330000 0.490000 0.000000
-0.330000 0.525000 0.000000
-0.330000 0.560000 0.000000
-0.295000 0.210000 0.000000
-0.540000 0.280000 0.000000
-0.295000 0.245000 0.000000
-0.295000 0.280000 0.000000
-0.295000 0.315000 0.000000
-0.295000 0.350000 0.000000
-0.295000 0.385000 0.000000
-0.295000 0.420000 0.000000
-0.295000 0.455000 0.000000
-0.295000 0.490000 0.001000
-0.295000 0.525000 0.000000
-0.295000 0.560000 0.000000
-0.505000 0.210000 0.000000
-0.295000 0.595000 0.000000
-0.260000 0.210000 0.000000
-0.260000 0.245000 0.000000
-0.260000 0.280000 0.000000
-0.260000 0.315000 0.000000
-0.260000 0.350000 0.000000
-0.260000 0.385000 0.000000
-0.260000 0.420000 0.002000
-0.260000 0.455000 0.001000
-0.260000 0.490000 0.001000
-0.505000 0.245000 0.000000
-0.260000 0.525000 0.001000
-0.260000 0.560000 0.001000
-0.260000 0.595000 0.003000
-0.260000 0.630000 0.001000
-0.225000 0.210000 0.000000
-0.225000 0.245000 0.000000
-0.225000 0.280000 0.000000
-0.225000 0.315000 0.000000
-0.225000 0.350000 0.002000
-0.225000 0.385000 0.001000
-0.505000 0.280000 0.000000
-0.225000 0.420000 0.005000
-0.225000 0.455000 0.003000
-0.225000 0.490000 0.009000
-0.225000 0.525000 0.010000
-0.225000 0.560000 0.007000
-0.225000 0.595000 0.011000
-0.225000 0.630000 0.003000
-0.225000 0.665000 0.005000
-0.225000 0.700000 0.003000
-0.190000 0.210000 0.000000
-0.505000 0.315000 0.000000
-0.190000 0.245000 0.000000
-0.190000 0.280000 0.001000
-0.190000 0.315000 0.003000
-0.190000 0.350000 0.001000
-0.190000 0.385000 0.010000
-0.190000 0.420000 0.013000
-0.190000 0.455000 0.013000
-0.190000 0.490000 0.032000
-0.190000 0.525000 0.036000
-0.190000 0.560000 0.033000
-0.470000 0.210000 0.000000
