0.240000 0.000000 0.936000
0.250000 0.000000 0.946000
0.260000 0.000000 0.944000
0.270000 0.000000 0.954000
0.280000 0.000000 0.963000
0.290000 0.000000 0.975000
0.300000 0.000000 0.974000
0.310000 0.000000 0.977000
0.320000 0.000000 0.984000
0.330000 0.000000 0.985000
-0.660000 0.000000 0.000000
0.340000 0.000000 0.993000
0.350000 0.000000 0.996000
0.360000 0.000000 0.998000
0.370000 0.000000 0.999000
0.380000 0.000000 0.997000
0.390000 0.000000 0.996000
0.400000 0.000000 0.999000
0.410000 0.000000 0.993000
0.420000 0.000000 0.989000
0.430000 0.000000 0.980000
-0.650000 0.000000 0.000000
0.440000 0.000000 0.979000
0.450000 0.000000 0.972000
0.460000 0.000000 0.954000
0.470000 0.000000 0.964000
0.480000 0.000000 0.940000
0.490000 0.000000 0.914000
0.500000 0.000000 0.920000
0.510000 0.000000 0.901000
0.520000 0.000000 0.876000
0.530000 0.000000 0.871000
-0.640000 0.000000 0.000000
0.540000 0.000000 0.850000
0.550000 0.000000 0.825000
0.560000 0.000000 0.783000
0.570000 0.000000 0.779000
0.580000 0.000000 0.762000
0.590000 0.000000 0.723000
0.600000 0.000000 0.681000
0.610000 0.000000 0.644000
0.620000 0.000000 0.621000
0.630000 0.000000 0.573000
-0.630000 0.000000 0.000000
0.640000 0.000000 0.521000
0.650000 0.000000 0.511000
0.660000 0.000000 0.468000
0.670000 0.000000 0.434000
0.680000 0.000000 0.410000
0.690000 0.000000 0.423000
0.700000 0.000000 0.397000
0.710000 0.000000 0.381000
0.720000 0.000000 0.395000
0.730000 0.000000 0.377000
-0.620000 0.000000 0.001000
0.740000 0.000000 0.353000
-0.610000 0.000000 0.000000
-0.600000 0.000000 0.000000
-0.590000 0.000000 0.001000
-0.580000 0.000000 0.000000
-0.570000 0.000000 0.000000
-0.750000 0.000000 0.000000
-0.560000 0.000000 0.000000
-0.550000 0.000000 0.001000
-0.540000 0.000000 0.000000
-0.530000 0.000000 0.000000
-0.520000 0.000000 0.000000
-0.510000 0.000000 0.000000
-0.500000 0.000000 0.000000
-0.490000 0.000000 0.001000
-0.480000 0.000000 0.000000
-0.470000 0.000000 0.000000
-0.740000 0.000000 0.000000
-0.460000 0.000000 0.001000
-0.450000 0.000000 0.000000
-0.440000 0.000000 0.000000
-0.430000 0.000000 0.001000
-0.420000 0.000000 0.001000
-0.410000 0.000000 0.000000
-0.400000 0.000000 0.000000
-0.390000 0.000000 0.000000
-0.380000 0.000000 0.000000
-0.370000 0.000000 0.001000
-0.730000 0.000000 0.000000
-0.360000 0.000000 0.000000
-0.350000 0.000000 0.000000
-0.340000 0.000000 0.002000
-0.330000 0.000000 0.001000
-0.320000 0.000000 0.001000
-0.310000 0.000000 0.000000
-0.300000 0.000000 0.003000
-0.290000 0.000000 0.005000
-0.280000 0.000000 0.013000
-0.270000 0.000000 0.020000
-0.720000 0.000000 0.000000
-0.260000 0.000000 0.033000
-0.250000 0.000000 0.044000
-0.240000 0.000000 0.051000
-0.230000 0.000000 0.061000
-0.220000 0.000000 0.087000
-0.210000 0.000000 0.078000
-0.200000 0.000000 0.118000
-0.190000 0.000000 0.124000
-0.180000 0.000000 0.128000
-0.170000 0.000000 0.152000
-0.710000 0.000000 0.000000
-0.160000 0.000000 0.179000
-0.150000 0.000000 0.184000
-0.140000 0.000000 0.207000
-0.130000 0.000000 0.239000
-0.120000 0.000000 0.253000
-0.110000 0.000000 0.303000
-0.100000 0.000000 0.335000
-0.090000 0.000000 0.323000
-0.080000 0.000000 0.366000
-0.070000 0.000000 0.379000
-0.700000 0.000000 0.000000
-0.060000 0.000000 0.394000
-0.050000 0.000000 0.422000
-0.040000 0.000000 0.449000
-0.030000 0.000000 0.445000
-0.020000 0.000000 0.514000
-0.010000 0.000000 0.524000
0.000000 0.000000 0.567000
0.010000 0.000000 0.540000
0.020000 0.000000 0.626000
0.030000 0.000000 0.611000
-0.690000 0.000000 0.000000
0.040000 0.000000 0.650000
0.050000 0.000000 0.644000
0.060000 0.000000 0.653000
0.070000 0.000000 0.673000
0.080000 0.000000 0.708000
0.090000 0.000000 0.731000
0.100000 0.000000 0.750000
0.110000 0.000000 0.750000
0.120000 0.000000 0.748000
0.130000 0.000000 0.799000
-0.680000 0.000000 0.001000
0.140000 0.000000 0.806000
0.150000 0.000000 0.834000
0.160000 0.000000 0.833000
0.170000 0.000000 0.866000
0.180000 0.000000 0.874000
0.190000 0.000000 0.876000
0.200000 0.000000 0.885000
0.210000 0.000000 0.906000
0.220000 0.000000 0.900000
0.230000 0.000000 0.928000
-0.670000 0.000000 0.000000
